section,title,url,content
,,,"이 의원은 기자회견 후 기자들이 경찰국 신설을 '광우병 사태'에 비유한 이유를 묻자 ""(민주당이 경찰국 신설을) 과장하고 침소봉대하고 자기들이 집권 시에는 밀실행정이 문제없었다는 듯이, 잘 이뤄진 것처럼 호도하는 모습이 아주 자극적인 선동이라 생각한다""고 답했다."
,,,"경찰 내부의 반발에 대해서는 ""저도 경찰 출신이기 때문에 어느 정도는 이해한다""며 ""진정성이 잘 전달되면 갈등이 잘 마무리되리라 생각하고, 경찰은 헌신적이고 국민에 충성하는 조직이라 생각한다""고 밝혔다."
,,,"같은 당 경찰 출신인 권은희 의원의 반대 목소리에는 ""같은 당이라도 의원 개개인의 생각이 다 똑같아야 하는 건 아니다""라고 선을 그었다."
,,,bright@news1.kr 
,,,Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지
,,,
,,,"성인 10명 중 3명은 부모와 함께 살며, 함께 살지 않더라도 지난 1년간 부모로부터 경제적 지원을 받은 성인이 64.7%에 이르는 것으로 조사됐다."
,,,"18일 한국보건사회연구원(보사연)의 ‘부모와의 동거 여부와 세대 간 자원 이전’ 보고서에 따르면 부모와 함께 사는 19~49세 성인은 전체의 29.9%다. 비혼인 경우 64.1%가 부모와 함께 사는 것으로 나타났다. 부모와의 동거율은 남성이 33.6%로 여성(26%)보다 높았다. 연령별로 보면 가장 연령이 낮은 19~24세의 부모 동거율이 75.5%로 가장 높았고, 25~29세 48.5%, 30~34세 22% 순이었다. 이 비율은 35세부터 급격히 떨어져 35~39세의 10.6%, 40~44세 8.8%, 45~49세의 9.8%가 부모와 함께 살았다. 30대 초반까지는 부모와 거주하되, 이후에는 결혼 등으로 독립하는 경향이 나타났다."
,,,"최선영 보사연 부연구위원은 “성인이 되면 자연스럽게 부모 집을 떠나는 것이 규범인 사회와 달리, 한국 사회는 결혼하기 전까지 부모와 함께 사는 것을 당연하게 여겨왔다”며 “19~49세 비혼자의 64.1%가 부모와 함께 사는 것은 이런 문화적 특성이 지속되고 있다고 해석할 여지가 있다”고 말했다."
,,,비혼자 중 부모와 함께 사는 사람의 비율은 비취업자에게서 더 높게 나타났다. 이에 대해 최 부연구위원은 “비혼 성인의 높은 부모 동거율에 경제적·사회문화적 제약에 따른 비자발적인 동거도 포함되어 있을 가능성을 보여준다”고 해석했다.
,,,"부모로부터의 독립하더라도 경제적 지원은 계속됐다. 64.7%가 지난 1년간 비동거 부모에게 경제적 지원을 받은 적이 있다고 답했다. 특이한 점은 경제적으로 자립한 기혼자가 비혼자보다 부모로부터 더 많은 도움을 받았다는 것이다. 기혼자의 67.5%, 비혼자의 55.5%가 지난 1년간 부모에게 경제적 지원을 받은 적이 있었다. 대학에 재학 중인 자녀는 89.4%가 부모에게 지원을 받는다고 응답했다. 지원 규모는 30만~70만원 미만이 21.2%, 70만원 이상이 55.7%를 차지했다."
,,,이현정 기자
,,,Copyrightsⓒ 서울신문사. 무단 전재 및 재배포 금지 
,,,
,,,YTN라디오(FM 94.5) [YTN 뉴스FM 슬기로운 라디오생활] 
,,,□ 방송일시 : 2022년 7월 18일 (월요일) 
,,,□ 진행 : 이현웅 아나운서 
,,,□ 출연 : 이웅종 연암대학교 동물보호계열 교수 
,,,* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다. 
,,,"◇ 이현웅 아나운서(이하 이현웅): 슬기로운 라디오생활 1부, 이슈인터뷰로 준비했습니다. 울산의 한 아파트 단지에서 목줄이 풀린 개가 초등학생을 물어 크게 다치게 한 사건이 일어났습니다. 그런데 개의 안락사 절차가 잠정 중단됐다는데요. 어떤 이유로 안락사가 중단되었는지, 반복되는 개물림 사고를 막을 방법은 없는지 알아보겠습니다. 반려동물행동교정 전문가시죠, 연암대학교 동물보호 계열 이웅종 교수 연결해 들어보겠습니다. 교수님, 안녕하세요? "
,,,◆ 이웅종 연암대학교 동물보호계열 교수(이하 이웅종): 안녕하세요. 이웅종입니다. 
,,,◇ 이현웅: 반갑습니다. 이 사건 영상이 공개가 됐고 많은 분들이 보시면서 걱정을 많이 했는데 교수님도 영상 보셨을까요. 2분 정도 개가 공격을 하다가 멈추는 듯한 모습도 있던데 그건 어떤 장면입니까? 
,,,"◆ 이웅종: 개가 사람이 넘어졌을 때 계속적으로 물려고 했던 건지, 물고자 하는 욕구가 굉장히 강하게 표현되어 있거든요. 그러면 계속 물었다 놨다 하거나 물어뜯는 정도가 심해지면 사람들이 굉장히 큰 피해를 입게 되어 있습니다. 그래서 물림사고가 발생했을 때 무는 정도에 따라서 개들이 사냥 습성이 성향이 어떤지 판단이 되거든요. 그런 걸 영상속에서 비춰지는 게 오랜 시간 동안 집요하게 무는 것은 아마 공격성을 가지고 있었고, 또 다른 사람을 물었던 경험이 있지 않았나 이 영상 속에서 확인할 수 있습니다. "
,,,◇ 이현웅: 그렇군요. '진도믹스견'이라고 하던데요. 공격성이 강한 견종이라 볼 수 있나요? 
,,,"◆ 이웅종: 네, 아무래도 진도믹스견이 정확하다고 하면 진도견은 사나운 습성이 굉장히 강한 개입니다. 어렸을 때부터 사회성 교육이 올바르게 돼있지 않거나 사람이나 동물에 대한 교육을 어렸을 때 보호자님이 잘 다져주지 않으면 이렇게 공격성이 크게 나타날 수 있거든요. 어떻게 보면 물었던 경험이 있는 아이들을 풀어놓고 기른다는 것은 또는 늦춰졌을 때 발생할 수 있는 위험 요소가 컸을 때에는 보다 더 안전하게 개를 보호할 수 있게끔 시설이라든지 이중문장치, 목줄 등을 좀 더 보호자께서 신경을 쓰셔야 되죠. "
,,,◇ 이현웅: 사고 당일 새벽에 개가 스스로 목줄을 풀고 달아난 것으로 파악되는데요. 목줄이 이렇게 쉽게 풀립니까? 
,,,"◆ 이웅종: 보통 개들이 목줄을 묶인 채 계속 짖게 되거나, 활동성이 강한 개들은 끊어지게 되거든요. 혹은 느슨하거나 늘어지게 되면 목을 뺄 수 있는 위험 요소가 있기 때문에 평상시에 강아지를 묶어서 길렀을 때 활동성이 많은지, 왔다갔다를 많이 하는지, 지나가는 사물에 대해 예민하게 반응하는가에 대해 아무래도 목줄에 주의를 다시 해주셔야 합니다. 많이 활동하다보면 마찰로 인해 끊어질 경우도 발생할 수 있거든요. "
,,,"◇ 이현웅: 관리 소홀이라고 부를 수도 있다는 측면의 이야기를 해 주셨구요. 안락사에 대한 이야기도 오르내리고 있어요. 개가 압수물, 압수품으로 관리되나 보죠? "
,,,"◆ 이웅종: 안락사에 관련한 이야기가 많이 나오거든요. 우리나라는 아직까지 매뉴얼이 체계적으로 되어있지 않습니다. 보통 외국에서 물림사고가 발생되면 전문가나 수의사, 행동학자로 구성을 해서 개의 성향 테스트를 합니다. 성향테스트를 해서 규()가 가능한지, 그렇지 않으면 어렵다고 판단됐을 때 안락사를 하게 되어있거든요. 사람을 물었다고 해서 무조건 모든 반려견에게 안락사를 시키지는 않습니다. "
,,,"◇ 이현웅: 개에 대해서 따로 무언가를 한다기보다는, 압수물이나 압수품으로 인정을 하고 위험발생 염려가 있는 압수물인지 파악을 위해 다시 보강수사를 하겠다 부분인 것 같은데 그러면 보강수사는 어떻게 이뤄지는 겁니까? "
,,,"◆ 이웅종: 개의 행동 성향 테스트를 먼저 기본적으로 해줘야 합니다. 사람이 지나갔을 때 혹은 다가갔을 때 공격성을 보이는지, 사물을 움직였을 때 주시하는 것이 강하게 나타나거나 짖고하는 의욕이 강한지, 사람이 터치했을 때 물고자하는 욕구가 강한지, 등의 교화하는 시간을 들여야 합니다. 도저히 교화가 되지 않는다고 판단되면 안락사를 취하는 것이 우선적으로는 맞고요. 그다음에 관리감독이나 자격시험 마련 등 체계적인 시스템을 만든다거나 교육 프로그램으로 행동 교정을 시킬 건지에 대한 구체적인 매뉴얼을 만들 필요가 있죠. "
,,,◇ 이현웅: 그런데 굉장한 공격성을 보이지 않았습니까? 
,,,"◆ 이웅종: 이 사항에 대해서는 물고 뜯는 성향이 강하게 나타납니다. 무는 형태가 다양한데 물었다 놨다 하는 개가 있고, 물고 흔들거나 물어뜯는 개가 있는 개가 있습니다. 물어뜯는 경우는 사냥 습성, 즉 죽이려는 욕구가 굉장히 강하게 나타납니다. 만약 이런 성향이 나타났다고 하면 안락사를 권고할 수밖에 없죠. 무는 정도가 어떤지에 따라 결정하는 것이 달라집니다. "
,,,"◇ 이현웅: 개가 문제를 발생시켰을 경우에 안락사 혹은 교화, 딱 두 가지 방법밖에 없는 건가요, 지금으로서는? "
,,,◆ 이웅종: 현재는 두 가지의 프로그램을 진행할 수밖에 없습니다. 
,,,◇ 이현웅: 교화를 하게 된다면 이런 공격성이 잠재하고 있다가 다시 발현될 가능성은 없나요? 
,,,◆ 이웅종: 한 번 물어본 경험이 있는 개들의 경우에는 다시 물 가능성은 사실 미약합니다. 반복 교육을 통해서 사회에 적응할 수 있게끔 만들어주면 반려견도 변화할 수 있는 기대가 있죠. 다시 보호자 교육을 철저히 하고 이런 사건이 발생할 수 없도록 교육프로그램이 철저하게 이루어져야 되겠죠. 
,,,"◇ 이현웅: 견주는 안락사를 동의했다고 알려져 있고, 소유권이라고 표현해야 할까요. 그것을 포기한 상태인데, 개에 대해 교화가 이루어지면 이 개는 누가 기르게 되는 겁니까? "
,,,"◆ 이웅종: 포기를 하게 된다면 현행법상 동물이라고 명시되어 있지 않거든요. 압류를 하게 되면 동물단체에서 데리고 가서 교화 프로그램을 진행한다든지, 지방자치단체에서 이 개를 어떻게 할 것인가 논의에 따라 안락사를 처할 것인지, 보호를 할 것인지가 정해질 거예요. "
,,,"◇ 이현웅: 보니까 유기견 센터쪽으로 이송이 돼있는 상태인 것 같은데, 만약 새 주인을 찾았을 경우에 이런 전력이 있는 개인 것을 알아야 하지 않습니까? "
,,,◆ 이웅종: 새로운 입양자가 나타나면 반드시 이러한 사건 사고가 있었다는 것을 정확하게 명시해야 합니다. 
,,,"◇ 이현웅: 울산에서 일어났던 개가 초등학생을 물어서 크게 다치게 한 사건에 대해 이웅종 교수님과 이야기하고 있는데요. 해당 개는 안락사가 잠정 중단된 상태입니다. 견주는 안락사를 동의했지만 현재 이 사고를 일으킨 개가 안락사를 시킬 만큼 위험한지 판단할 수 없다는 이유에서 다시 한번 보강수사를 한다는 입장인데요. 계속해서 이야기 나눠보도록 하곘습니다. 그래서 이게 기록이 따라다니는 게 있는지, 구전으로밖에 전할 수 없는 건지 궁금하거든요. "
,,,"◆ 이웅종: 네, 아직까지는 개에 대한 정보, 즉 어떤 성향이 있고 어떤 문제점이 있었다, 이런 게 되어 있지 않고 구전으로만 진행이 안 됩니다. 그렇기 때문에 이것도 관리 시스템을 정확하게 만들어주면 대형 사건 사고가 일어나도 신중하게 다룰 수 있게끔 우리나라도 정책적으로 제도가 마련되어야 하지 않나. "
,,,"◇ 이현웅: 확실히 반려동물과 함께하는 시대가 된 만큼, 그에 따라오는 규정이나 법적인 제도 등도 많이 필요하다고 생각이 드는데 이 경우에 CCTV를 보면요. 옆에 주민분들도 몇 분 지나가시잖아요. 만약 이런 장면을 목격하게 되면, 성인의 경우 가서 말려도 되는 건가요? "
,,,"◆ 이웅종: 생명의 위협을 느끼는 사람이라면 반드시 도움을 주셔야 합니다. 보통 사람이 옆에 있다고 하면 소리를 쳐주거나, 들고 있는 물건과 함께 몸 동작을 크게 해 주면 개들이 시선이 분산되기 시작해서 도움이 될 수 있거든요. 물고자 하는 욕구가 강해도 옆에서 도움을 주시면 피할 가능성이 생길 수 있어요. 반려견을 무서워하는 분들이 말리기는 쉽지는 않지만, 사람이 우선이잖아요. 사람의 생명을 구할 수 있는 역할을 하기 위해서는 소리를 치거나 동작을 크게 하거나, 주변에 있는 물품을 이용하시면 시선 분산에 굉장히 큰 도움이 될 것입니다. "
,,,"◇ 이현웅: 혹시나 소리를 치거나 물건을 던지거나, 위협을 했을 때 오히려 개가 자신에게 달려들까봐 겁내시는 분들도 계실 것 같은데요. "
,,,"◆ 이웅종: 네, 사실은 그러한 문제 때문에 두려움을 갖고 있어 도움을 줄 수 없는 경우가 많거든요. 그래도 이런 사고가 있다고 하면 도움을 줄 수 있는 것은 사람이기 때문에, 더 큰 상처를 입히지 않기 위해서는 도움을 주는 것이 맞지 않나 생각이 듭니다. "
,,,"◇ 이현웅: 작은 개가 아니고 큰 개인 경우에는 달려들 것 같은 불안감, 무서움이 자연히 들곤 하는데 이럴 경우에는 방법 같은 게 있습니까? "
,,,"◆ 이웅종: 일반적으로 개도 약자와 강자는 구분하는 능력을 갖고 있습니다. 그래서 몸의 동작을 크게 해서, 큰 목소리로 소리를 지르거나, 대치할 때 중요한 것이 있어요. 만약 소리를 지르는데 등을 보이며 도망을 가면, 개들이 약자로 받아들입니다. 등을 보이지 마시고, 정면을 향해서 내가 앞으로 조금씩 나가게 되면 개들도 위협을 느껴서 도망가는 경우가 많거든요. 그래서 어떨 때 가장 많이 물리냐면 등을 보이고 뛰어갈 때, 무섭다고 소리칠 때, 넘어졌을 때는 개들은 더 흥분하게 됩니다. 최소한의 대치하는 방법은 위협적인 행동을 취해서 나한테 달려들지 못하게 하는 방법이 있구요. 물림사고가 발생이 됐을 때 개가 한 마리냐, 여러 마리냐에 따라 또 달라지게 되어 있습니다. 만약 한 마리가 왔을 때 나를 물었다. 그러면 순간적으로 좌우를 살펴보시고 주변에 소리를 쳐서 도움을 청하는 게 맞구요. 만약 주변에 도움받을 수 있는 사람이 없다면 손가락으로 깍지를 껴서 목을 보호하고 그대로 쓰러지는 게 최선의 방법이고요. 이럴 땐 소리를 질러서는 안 됩니다. 소리를 지르지 않고 가만히 있으면 본능적으로 물고 있다가 놓는 습성이 있어요. 그렇기 때문에 가만히 있는 방법이 있고, 또 하나는 손이나 발을 인위적으로 내주는 방법이 있습니다. "
,,,◇ 이현웅: 손과 발을 차라리 물어라 이건가요? 
,,,"◆ 이웅종: 손과 발을 차라리 내주면 개들이 목이나 목덜미같은 곳을 물었을 때 치명적인 것에 비해서 생명에 덜 위협적이고 보호가 됩니다. 여러 마리가 함께 달려들었을 때, 두세 마리 이상일 땐 넘어지면 굉장히 위험합니다. 그렇기 때문에 혼자서 버티기가 굉장히 어렵거든요. 주변에 나무나 벤치 등 잡을 수 있는 것에 매달려서 쓰러지지 않아야 합니다. 집단 공격을 하게 되면 물고 당기는 습성으로 사람에게 치명적일 수 있기 때문에 쓰러지지 않는 것이 가장 중요하구요. 그리고 물리지 않고 낯선 큰 개가 달려올 경우, 뛰지 마시고 제자리에서 가만히 먼 산을 쳐다보든지, 개와 시선을 마주치지 않는 것이 방법이거든요. 시선을 마주치게 되면 개도 위협이 돼서 덤벼들 수 있고요. 시선을 회피하고 제자리에서 움직이지 않는 것이 방어할 수 있는 요령 중 하나입니다. "
,,,◇ 이현웅: 개의 약점을 공격하거나 맞받아치는 것은 좋은 방법은 아닌가요? 
,,,"◆ 이웅종: 그렇죠. 그리고 마지막으로 가장 중요한 방법은 가지고 있는 물품을 이용하는 방법이거든요. 예를 들면 가방, 모자, 하물며 신발 이런 것을 얼른 벗어서 손에 쥐고 있다가 개가 다가오면 확 던져줍니다. 개는 날아가는 것을 쫓아가서 확인하려고 하는 습성이 있어요. "
,,,◇ 이현웅: 5대 맹견이라고 불리는 도사견이나 로트와일러를 보면 입마개를 해야 하잖아요. 믹스견들은 제재가 있습니까? 
,,,"◆ 이웅종: 네, 보통 맹견과 믹스견이 분류가 되어있지만 맹견이라고 해서 입마개를 착용하고 반려견이라서 입마개를 착용하지 않는 것이 중요한 게 아니고요. 원래 내가 기르는 반려견은 보호자님들께서 가장 성향을 잘 알고 있거든요. 내 아이가 크든 작든 관계없이 사람이나 다른 개를 물었던 경험, 짖거나 흥분하는 경험 등이 있다면 맹견이 아니더라도 다른 보호자나 반려견의 안전을 위해서 입마개를 착용하고 학습을 시켜주는 것이 원칙입니다. "
,,,◇ 이현웅: 견주의 책임을 다시 한번 강조해주셨습니다. 오늘은 여기까지 듣겠습니다. 감사합니다. 지금까지 연암대학교 이웅종 교수였습니다.
,,,YTN 이은지 (yinzhi@ytnradio.kr)
,,,[저작권자(c) YTN 무단전재 및 재배포 금지]
,,,
,,,(서울=뉴스1) 강민경 기자 = 일본 서부 교토부 남쪽 우지시의 한 작은 마을. 이곳에는 '우토로 평화기념관'이라는 3층짜리 건물이 자리한다. 
,,,"우토로마을은 일제 강점기인 1941년 교토 군 비행장 공사를 위해 강제로 끌려온 한반도 출신 노동자들의 집단 거주지다. 1945년 일본의 2차 세계대전 패망 이후, 이곳에 터를 잡고 살던 1300여명의 조선인 노동자들은 갈 곳 없이 그대로 판자촌에 버려졌다."
,,,"주민들은 아직도 이곳에 살고 있다. 현재 우토로 마을의 주민은 50여가구, 90여명. 2000년 일본 최고재판소가 강제퇴거 판결을 내려 주민들은 난민이 될 위기를 맞았지만, 모금과 한국 정부의 지원으로 2011년 토지 일부를 사들여 2018년 1월 1차 시영주택이 완공돼 일부가 입주했다."
,,,그리고 한국과 일본의 시민들이 참여하는 일반재단법인 '우토로 민간기금재단'은 2억엔(약 20억원)을 들여 지난 4월 우토로마을에 3층 규모의 평화기념관을 조성했다.
,,,
,,,영국 가디언은 17일자 기사에서 우토로 평화기념관의 벽에 걸린 현수막에 쓰여 있는 문구를 소개했다.
,,,"""여기는 우리가 살아온 곳이다. 여기는 우리가 만나는 곳이다"""
,,,신문은 이 기념관이 서로 반목했던 일본인과 조선인이 모여 지난 역사가 남긴 상처를 마주하고 치유할 수 있다는 증거가 되고 있다고 전했다.
,,,◇차별과 배척…아직 과거형 아니다
,,,가디언은 이 기념관을 소개하며 우토로 주민들이 인종차별과 분열에 시달려 왔던 점을 되짚었다.
,,,"전후 우토로에 남겨진 사람들은 열악한 주거환경과 위생 문제, 빈곤과 실업, 그리고 ""지역을 불법 점거하고 있다""는 비난을 견뎌야 했다. 배관 시설도 제대로 돼 있지 않아 주민들은 우물에서 물을 끌어와 생활했다."
,,,이곳의 한반도 출신 주민들에 대한 일본인의 적개심은 아직 과거형으로 치부할 수 없다.
,,,지난해 8월 아리모토 쇼고(22)라는 남성이 우토로마을에 불을 질러 빈집과 창고 등 7개 마을이 불에 타 사라지면서다. 당시 평화기념관에 전시하기 위해 창고에 보관돼 있던 사료 40점도 소실됐다.
,,,"아리모토는 공판에서 ""재일 조선인들을 겁을 줘서 쫓아내고 싶었다""며 기소 내용을 인정하며 우토로 주민들과 재일교포 사회를 경악시켰다."
,,,
,,,"이 사건과 관련해 우토로 거주민 3세인 구량옥씨는 가디언에 ""우토로란 나의 정체성이다. 집들이 불타 없어지는 것을 보면서, 마치 나 자신의 몸에 불이 붙은 것 같은 기분이 들었다""고 회고했다."
,,,우토로 민간기금재단의 곽진웅 공동대표는 최근 몇 년간 혐한 단체들이 거리에서 눈에 덜 띄게 된 가운데 온라인 혐오 발언이 증가했다고 지적했다.
,,,"곽씨는 ""역사의 진실을 부인하는 일본 극우파 인물들의 목소리가 점점 커지고 있다""며 일본의 일부 보수 정치인들과 극우 활동가들이 위안부와 강제징용 노동자들의 존재를 부정하려 한다고 비판했다."
,,,"그는 ""(극우파는) 일본의 전시 만행들을 부인하는 데 아주 공격적으로 임하고 있다""며 ""우토로뿐 아니라 일본의 다른 지역에서도 혐오 발언과 증오 범죄가 일어나는 것을 보면 안다""고 토로했다."
,,,"◇""우토로 기념관, 한국인은 자부심 느끼고 일본인은 새 사실 알게 돼"""
,,,혐한이 사회 문제로 불거지자 일본 정부는 2016년 혐오 발언을 금지하는 법을 도입하기에 이른다. 하지만 일각에서는 이 법이 위반자들에 대한 처벌을 규정하지 않기 때문에 실효성이 없다는 지적이 나온다.
,,,
,,,"우토로 방화 사건의 법적 대리인을 맡고 있는 도미마스 시키 변호사는 ""일본은 인종차별 철폐에 관한 국제협약을 비준했기 때문에 혐오 발언에 대한 적절한 처벌이 필요하다""고 주장했다."
,,,혐오 발언을 형사처벌이 가능한 범죄로 규정하는 지자체가 나오기도 했다. 대규모 한인 공동체가 자리한 도쿄 인근 가나가와현의 가와사키시다. 이곳은 혐오 발언을 한 사람에게 최대 50만엔의 벌금형을 내릴 수 있도록 규정하고 있다.
,,,"이렇게 조금씩 변화가 나타나는 가운데, 가디언은 우토로 평화기념관이 재일 조선인 1세대가 걸어온 길을 재조명하고 그들이 차별에 어떻게 맞서 싸웠는지 기억할 장소가 될 수 있다고 의미를 부여했다."
,,,"40년 전 우토로마을로 이사한 다가와씨는 가디언 인터뷰에서 ""기념관을 방문하는 한국인들은 자부심을 느끼고 그들의 정체성에 대한 용기를 얻는다""며 ""우토로에 대해 아무것도 몰랐던 일본인들은, 이 지역 사람들이 얼마나 차별에 맞서 싸웠고 어떻게 살아남았는지 처음으로 알게 됐다고 한다""며 뿌듯한 마음을 드러냈다."
,,,pasta@news1.kr 
,,,Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지
,,,
,,,"지난 17일(이하 현지시각) 미국 매체 월스트리트저널(WSJ)은 푸틴 대통령이 오는 19일 이란 수도 테헤란을 방문해 레제프 타이이프 에르도안 튀르키예 대통령, 에브라힘 라이시 이란 대통령과 정상회담을 가질 것이라고 보도했다. 이날 터키 대통령실도 성명을 통해 에르도안 대통령이 18일부터 오는 19일까지 이란을 방문해 3국 정상회의를 개최한다고 밝혔다. "
,,,푸틴 대통령의 이번 순방은 우크라이나 전쟁이 장기화되며 시간·재정 소모가 늘어남에도 세계 무대에서 러시아의 위상이 약화되지 않았음을 강조하기 위한 것으로 분석됐다. 또 러시아가 지난 수년간 중동에 군사· 외교적 개입을 통해 얻은 영향력 유지의 중요성을 반영한 것이라는 진단도 나왔다. 
,,,푸틴 대통령의 해외 순방은 우크라이나 침공 이후 두 번째다. 그는 지난 우크라이나 침공 직전인 2월초 중국 베이징 동계올림픽을 참관한 뒤 일절 해외에 나가지 않았다. 4개월여 후인 지난달 29일 카스피해 연안국 정상회담을 위해 투르크메니스탄 수도 아시가바트를 방문했다.
,,,특히 그의 이란 방문은 조 바이든 미국 대통령의 첫 중동 순방 이후 불과 사흘만에 이뤄진 것이어서 눈길을 끈다. 바이든 대통령은 지난 13일부터 3박4일 일정으로 이스라엘과 사우디아라비아를 방문해 이스라엘과 아랍 동맹국 결집을 시도했다.
,,,"한나 노테 오스트리아 빈 비핵화·군비축소센터 선임연구원은 ""서방의 러시아 분리·제재와 러시아의 영향력 유지 등은 러시아 외교 정책에서 보다 중요해지고 있다""면서 ""다만 러시아는 서방과 미래가 없음을 깨달았으며 앞으로 중동과 함께 해야할 것""이라고 말했다."
,,,"푸틴 대통령은 미국과 대치 중인 이란과의 우호적 관계를 위해 노력하고 있다. 그 일환으로 이날 뉴욕타임스(NYT)는 미국 정보당국의 소식통을 인용해 ""이란이 러시아에 300대가량의 드론(무인기) 제공을 준비하고 있으며 곧 사용법 훈련에도 착수할 것""이라고 보도했다."
,,,튀르키예는 러시아와 이란의 정상회의에 중재자로 나설 계획이다. 북대서양조약기구(나토·NATO) 회원국인 튀르키예는 개전 이래 러시아와 서방 사이에서 줄타기 외교를 펼치며 양측 모두와 적정선을 유지하고 있다. 
,,,이번 러시아·이란·튀르키예 3국 정상회의에서는 시리아 내전이 핵심 의제로 떠오를 전망이다. 지난 2011년 시리아 내전 초기 열세였던 독재자 바샤르 알아사드 시리아 대통령은 러시아가 지난 2015년 9월 IS(이슬람국가) 퇴치를 근거로 한 지원을 등에 업고 전세를 본인 쪽으로 돌렸다.
,,,당시 버락 오바마 미국 대통령은 시리아 내전 불개입 원칙으로 일관했다. 이에 시리아와 국경을 접한 튀르키예는 쿠르드족 무장세력을 퇴치할 수 있는 기회로 여기고 내전에 깊이 관여해 러시아와 가까워졌다. 이란은 같은 시아파인 아사드 정권에 무기와 준군사인원을 적극 지원했다.
,,,이준태 기자 jun_elijah@mt.co.kr
,,,"저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지"
,,,
,,,"(서울=뉴스1) 한재준 기자,강수련 기자 = 우상호 더불어민주당 비상대책위원장은 18일 통일부가 탈북어민 북송 당시 판문점에서 촬영한 영상을 공개한 것과 관련 ""통일부라는 부처가 과연 그런 일을 해야 하는 부처인지 이해할 수 없다""고 비판했다."
,,,"우 위원장은 이날 오후 국회에서 기자들과 만나 ""참 끝이 없다. (영상 공개) 의도라는 건 선정적인 장면 몇 개 공개해 국민의 감정선을 자극하겠다는 이런 취지""라며 이같이 말했다."
,,,"우 위원장은 ""통일부는 남북 대화를 더 진전하고 남북 협력을 증진하는 역할을 해야 하는 것 아니냐""며 ""왜 그렇게 남북의 갈등을 고조하는 일에 앞장서는지 이해할 수 없다. 당장 중단하길 바란다""고 촉구했다."
,,,"이어 통일부의 영상 공개에 대해 ""효과를 보려고 하는 거다. 자극적인 장면을 연출해 문재인 정부가 얼마나 반인륜적이었냐고 하는 자신의 주장을 입증하려고 하는 것""이라며 ""효과가 없다는 것을 알면서도 집착하는 것을 보면 한심하다는 생각이 든다""고 지적했다."
,,,"우 위원장은 탈북어민 북송에 대해 ""순수하게 (귀순) 의사를 밝힌 귀순인이라면 왜 북에 인도하겠나""라며 ""엽기적 방식으로 (동료 선원을) 살해하고 넘어온 흉악범이기 때문에 도저히 대한민국 국민과 공존할 수 없다는 판단에서 범죄인을 인도한 것이다. 이미 국민들의 평가가 끝났다고 본다""고 강조했다."
,,,"그러면서 ""이분들은 (범행 이후) 자강도로 넘어가려고 했고 실패하니까 남쪽으로 내려왔는데, 순수한 귀순자라면 왜 남쪽 군을 만났을 때 귀순 의사를 밝히지 않고 이틀간 도망다니냐""며 ""이걸 자꾸 정쟁화하는 방식으로 가는 건 옳지 않다고 생각한다""고 지적했다."
,,,"또 우 위원장은 ""이명박·박근혜 정부 때도 북쪽으로 인도한 북한 이탈 주민이 꽤 많다""며 ""남북관계에서는 이런 일들이 꽤 있다""고도 했다."
,,,"한편 우 위원장은 윤석열 대통령이 대우조선해양 사내하청 노동조합 파업 사태와 관련 '산업 현장의 불법 상황은 종식돼야 한다'고 언급한 것에 대해 ""공권력을 투입하겠다는 얘기인지 조금 걱정된다""며 ""공권력을 투입해 해결할 문제가 아니라 노사 간 사회적 타협을 할 수 있도록 조정해주고, 그 갈등을 해결하기 위한 조정력을 발휘할 문제""라고 했다."
,,,hanantway@news1.kr 
,,,Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지
,,,
,,,(대구=연합뉴스) 김선형 기자 = 예상보다 일찍 도래한 코로나19 재유행에 대비하기 위해 대구 지역 의료와 방역 전문가들이 머리를 맞댄다. 
,,,대구시는 오는 19일 인터불고 엑스코에서 '코로나19 재유행 대비 대응 전략 심포지엄'을 개최한다고 18일 밝혔다.
,,,"6차 코로나19 유행은 오는 8월 중순부터 10월 중순 사이, 확진자 수 20만 명에 이를 것으로 시 방역 당국은 내다봤다."
,,,"재유행 원인은 높은 전파력을 지닌 BA.5 변이 바이러스 확산, 여름철 활동량 증가, 시간 경과에 따른 면역 감소 등이 꼽혔다."
,,,"코로나19 발생 초기부터 지난해 상반기까지 중앙사고수습본부 방역 총괄 반장을 맡은 윤태호 부산대 의과대학 교수와 경북권 감염병 전문병원 건립추진단장인 권기태 칠곡 경북대병원 교수가 각각 '코로나19 발생 동향 및 향후 전망', '대구시 코로나19 재유행 대비 의료 대응 전략'이라는 제목으로 주제발표를 한다."
,,,"지정 토론에는 홍윤미 대구시 감염병 관리과장, 박미영 달성군 보건소장, 손태종 경북권 질병 대응센터 감염병 대응 과장, 김건우 대구파티마병원 의무원장, 김영우 대구시의사회 이사, 이중정 계명대 의과대학 교수, 이소라 부산시 시민방역 추진단장이 참가해 분야별 대응 마련을 논의한다."
